datetime,open,high,low,close,volume,EMA_9,EMA_18,EMA_50,SMA_50,PDH,PDL,PD_EQ,PWH,PWL,PW_EQ,WH,WL,is_green_day,is_red_day,is_GSD,is_RSD,is_GD,is_RD,day_type,day_count
2026-03-06 07:30:00,5129.04,5132.17,5122.075,5124.435,8675.0,5113.426834628917,5102.488517217667,5101.6426586309,5089.1094,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 07:45:00,5124.43,5129.26,5123.115,5126.37,8074.0,5116.015467703134,5105.002357510544,5102.612358292434,5089.1853,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 08:00:00,5126.345,5135.13,5124.44,5133.135,8575.0,5119.439374162508,5107.963688298908,5103.809324633907,5089.2203,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 08:15:00,5133.14,5141.64,5131.1,5136.765,6475.0,5122.904499330007,5110.995405320076,5105.101704060028,5089.5939,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 08:30:00,5136.795,5138.25,5129.14,5132.51,3650.0,5124.825599464006,5113.260099496911,5106.176539194929,5089.985,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 08:45:00,5132.58,5134.76,5129.835,5131.21,3510.0,5126.102479571205,5115.149562707762,5107.158243540227,5090.1982,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 09:00:00,5131.2,5136.11,5130.695,5135.29,4407.0,5127.939983656964,5117.269608738524,5108.261449675904,5090.9508000000005,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 09:15:00,5135.285,5136.485,5127.68,5129.745,2509.0,5128.300986925571,5118.582807818679,5109.103941845477,5091.4996,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 09:30:00,5129.75,5133.575,5128.32,5132.645,3573.0,5129.169789540458,5120.063038574607,5110.027120596635,5092.4505,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 09:45:00,5132.675,5136.0,5126.25,5127.65,3183.0,5128.865831632366,5120.861666093069,5110.718213906571,5093.2708999999995,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 10:00:00,5127.53,5130.06,5122.995,5126.78,5236.0,5128.448665305893,5121.4846486095885,5111.348087871019,5094.1936000000005,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 10:15:00,5126.57,5130.38,5122.94,5130.06,4538.0,5128.770932244715,5122.387317177,5112.081888346665,5094.742200000001,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 10:30:00,5130.065,5130.37,5119.14,5121.18,12051.0,5127.252745795772,5122.260231158369,5112.438677038954,5095.5027,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 10:45:00,5121.215,5123.595,5114.23,5117.63,8548.0,5125.328196636618,5121.772838404857,5112.642258331543,5096.574100000001,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 11:00:00,5117.595,5121.59,5109.25,5116.53,7883.0,5123.568557309294,5121.22096067803,5112.79471878913,5097.4793,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 11:15:00,5116.535,5123.115,5114.725,5120.33,6239.0,5122.920845847435,5121.1271753435,5113.090220013085,5098.3312,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 11:30:00,5120.335,5122.975,5116.63,5121.37,6511.0,5122.6106766779485,5121.152735833658,5113.414917267473,5099.030299999999,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 11:45:00,5121.27,5122.62,5115.17,5115.78,3892.0,5121.244541342359,5120.587184693272,5113.507665609925,5099.8417,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 12:00:00,5115.84,5117.98,5105.72,5111.73,5754.0,5119.341633073887,5119.654849462402,5113.437953233066,5100.8086,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 12:15:00,5111.725,5119.91,5110.835,5114.88,6449.0,5118.44930645911,5119.152233729518,5113.494504086671,5101.8488,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 12:30:00,5114.775,5116.695,5107.9,5114.33,7090.0,5117.6254451672885,5118.644630179043,5113.527268632292,5102.6962,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 12:45:00,5114.315,5120.82,5112.72,5119.695,6710.0,5118.0393561338315,5118.755195423354,5113.769140450633,5103.6646,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 13:00:00,5119.7,5123.16,5110.91,5115.64,8632.0,5117.559484907066,5118.427280115633,5113.842507491785,5104.3162,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 13:15:00,5115.505,5117.885,5099.33,5100.72,8271.0,5114.191587925653,5116.563355892935,5113.327899354852,5104.942400000001,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 13:30:00,5100.62,5108.945,5096.54,5107.88,9102.0,5112.929270340523,5115.649318430521,5113.114256242897,5105.628299999999,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 13:45:00,5107.9,5113.9,5107.125,5108.8,5733.0,5112.103416272418,5114.928337543098,5112.945069723567,5106.4608,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 14:00:00,5108.805,5109.75,5094.62,5095.83,10012.0,5108.848733017935,5112.917986222772,5112.273890518721,5107.0611,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 14:15:00,5095.84,5102.735,5092.02,5099.09,10926.0,5106.896986414348,5111.462408725638,5111.756875204261,5107.7201,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 14:30:00,5099.04,5103.89,5087.115,5096.37,11424.0,5104.791589131479,5109.873734122939,5111.153468333505,5108.0665,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 14:45:00,5096.34,5097.44,5083.33,5085.715,14209.0,5100.976271305183,5107.3307094784195,5110.155881340034,5108.1645,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 15:00:00,5085.77,5090.895,5075.66,5082.77,12285.0,5097.335017044146,5104.745371638586,5109.081925209053,5108.2044,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 15:15:00,5082.65,5093.35,5079.925,5087.47,9099.0,5095.362013635317,5102.926911466104,5108.234398730267,5108.4167,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 15:30:00,5087.305,5091.855,5081.17,5081.915,8560.0,5092.672610908254,5100.7151313117765,5107.202265446726,5108.5226,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 15:45:00,5081.765,5093.15,5081.765,5091.13,9990.0,5092.364088726603,5099.706170121063,5106.5719805272465,5108.7252,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 16:00:00,5091.165,5091.55,5080.475,5086.315,12488.0,5091.154270981282,5098.296573266214,5105.777589134021,5108.9346,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 16:15:00,5086.325,5098.58,5085.73,5094.63,9348.0,5091.849416785026,5097.91061818556,5105.340428775824,5109.1996,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 16:30:00,5094.615,5099.735,5080.92,5081.27,9057.0,5089.733533428021,5096.158974166028,5104.396490392459,5109.0969000000005,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 16:45:00,5081.285,5087.255,5063.215,5077.28,14034.0,5087.242826742417,5094.171713727499,5103.333098612363,5108.8197,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 17:00:00,5077.34,5091.26,5076.43,5090.045,15320.0,5087.803261393934,5093.7373228088145,5102.811996705996,5108.5989,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 17:15:00,5090.38,5096.725,5086.175,5088.61,8987.0,5087.964609115147,5093.197604618413,5102.255055658702,5108.648,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 17:30:00,5088.63,5096.505,5085.305,5096.145,11391.0,5089.600687292118,5093.507856763843,5102.015445632871,5108.8656,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 17:45:00,5096.13,5096.555,5081.44,5083.295,8237.0,5088.339549833694,5092.432819209755,5101.281310510013,5108.7133,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 18:00:00,5083.29,5083.67,5065.5,5073.42,21560.0,5085.355639866955,5090.431469819254,5100.188710097856,5108.5048,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 18:15:00,5073.205,5088.995,5072.63,5083.215,15985.0,5084.927511893564,5089.6718414172265,5099.5230744077435,5108.4701000000005,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 18:30:00,5083.19,5131.245,5083.19,5121.64,34136.0,5092.270009514851,5093.036910741729,5100.390404823126,5109.3602,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 18:45:00,5121.665,5122.51,5073.97,5085.12,32409.0,5090.840007611881,5092.203551716284,5099.791565418297,5109.3433,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 19:00:00,5085.17,5102.895,5080.905,5097.25,23414.0,5092.122006089506,5092.734756798781,5099.691896186207,5108.9145,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 19:15:00,5097.31,5109.57,5088.145,5104.47,22021.0,5094.591604871604,5093.9700455568045,5099.879272806355,5108.3124,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 19:30:00,5104.48,5115.7,5084.185,5089.63,40071.0,5093.599283897284,5093.513198656088,5099.47734053944,5107.4942,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 19:45:00,5089.64,5132.44,5087.515,5130.2,36545.0,5100.919427117828,5097.374967218605,5100.682150714364,5107.5183,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 20:00:00,5130.18,5159.205,5127.96,5149.3,37328.0,5110.5955416942625,5102.840760142963,5102.588733039292,5108.0156,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 20:15:00,5149.475,5171.89,5144.42,5161.835,31665.0,5120.8434333554105,5109.050680127913,5104.912116057359,5108.7249,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 20:30:00,5161.845,5166.84,5149.885,5154.095,26485.0,5127.493746684329,5113.79218748287,5106.840856604129,5109.1440999999995,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 20:45:00,5154.04,5157.7,5134.45,5141.835,25203.0,5130.361997347464,5116.744062484673,5108.213175952987,5109.2455,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 21:00:00,5141.84,5150.925,5136.065,5143.905,24006.0,5133.0705978779715,5119.603108538919,5109.612855327379,5109.4734,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 21:15:00,5143.9,5153.3,5136.53,5142.405,23459.0,5134.937478302377,5122.003307640085,5110.898821785129,5109.6973,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 21:30:00,5142.435,5146.36,5125.865,5142.3,24504.0,5136.4099826419015,5124.139801572708,5112.130240538654,5109.8375,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 21:45:00,5142.305,5148.24,5130.05,5140.125,23322.0,5137.152986113522,5125.822454038739,5113.228074243021,5110.0451,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 22:00:00,5140.225,5142.675,5129.02,5136.785,21582.0,5137.079388890818,5126.976406245188,5114.151875253099,5110.1279,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 22:15:00,5136.755,5145.68,5133.305,5142.445,19978.0,5138.152511112656,5128.60467927201,5115.2614095569,5110.4238,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 22:30:00,5142.45,5152.585,5136.755,5137.585,19277.0,5138.039008890125,5129.549976190745,5116.1368444762375,5110.6399,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 22:45:00,5137.685,5141.13,5133.04,5141.01,13784.0,5138.6332071121005,5130.756294486456,5117.112262339914,5110.858899999999,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 23:00:00,5141.015,5147.48,5138.88,5145.565,17794.0,5140.019565689681,5132.315105593144,5118.228055973643,5111.3466,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 23:15:00,5145.555,5151.095,5143.2,5150.615,15527.0,5142.138652551745,5134.24141026755,5119.498132209971,5112.0063,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
2026-03-06 23:30:00,5150.67,5165.415,5149.02,5165.14,12132.0,5146.738922041396,5137.493893397282,5121.288009378208,5112.9785,5195.22,5050.905,5123.0625,5281.155,5130.235,5205.695,5419.66,4996.275,True,False,True,False,False,False,GSD,1
